canary															
1994	4362	2814	6004	4908											
1995	4451	2824	6150	5070											
1996	4679	3117	6664	5698											
1997	4722	3281	7179	6141											
1998	4756	3653	7961	6477											
1999	5724	4935	9576	7420											
2000	6747	6260	11306	8400											
2001	-1	8058	13801	9839											
2002	-1	10261	17316	11533											
2003	-1	-1	22229	13625											
2004	-1	-1	27996	16716											
2005	-1	-1	34017	21388											
2006	-1	-1	-1	26504											
2007	-1	-1	-1	31361											
2008	-1	-1	-1	35635											
2009	-1	-1	-1	39140											
POP															
3	1956	2009													
-1	1992	1998	2009												
1956	32333	-1	33483												
1957	31282	-1	32280												
1958	30233	-1	31161												
1959	30174	-1	30732												
1960	32116	-1	30451												
1961	34982	-1	30606												
1962	36892	-1	32342												
1963	38796	-1	33959												
1964	40128	-1	33573												
1965	42219	-1	33217												
1966	42555	-1	30673												
1967	34086	-1	21904												
1968	21300	-1	16061												
1969	15220	-1	14180												
1970	14897	-1	15863												
1971	13613	-1	16683												
1972	11989	-1	17054												
1973	10652	-1	17215												
1974	9537	-1	16882												
1975	9361	-1	16615												
1976	8986	-1	16675												
1977	8649	-1	16645												
1978	8839	7522	17048												
1979	8183	7157	16913												
1980	7476	7073	16394												
1981	6742	6920	15548												
1982	6450	6690	14735												
1983	6340	6497	14140												
1984	5561	5872	13015												
1985	4777	5382	11987												
1986	4282	5033	11126												
1987	3745	4721	10510												
1988	3666	4517	10195												
1989	3696	4339	9888												
1990	3111	4147	9499												
1991	2865	4259	9091												
1992	-1	4232	8514												
1993	-1	4276	8252												
1994	-1	4286	7825												
1995	-1	4491	7477												
1996	-1	4732	7362												
1997	-1	4986	7349												
1998	-1	5371	7500												
1999	-1	-1	7669												
2000	-1	-1	7711												
2001	-1	-1	7811												
2002	-1	-1	8025												
2003	-1	-1	8448												
2004	-1	-1	8676												
2005	-1	-1	8708												
2006	-1	-1	8884												
2007	-1	-1	9528												
2008	-1	-1	10342												
2009	-1	-1	10794												
SST															
3	1960	2005													
-1	1994	2001	2005												
1960	-1	-1	126803												
1961	-1	-1	126487												
1962	-1	31022	126200												
1963	-1	31043	126072												
1964	40354	31045	125905												
1965	40221	31028	125817												
1966	40029	30944	125555												
1967	39877	30116	124732												
1968	39795	27376	123861												
1969	39671	25856	122419												
1970	39393	25637	122072												
1971	39026	25435	121617												
1972	38550	25149	121064												
1973	37789	24582	119880												
1974	36979	23998	117637												
1975	36181	23601	116643												
1976	35174	23089	115039												
1977	34111	22696	114381												
1978	33079	22262	113425												
1979	32000	21894	112661												
1980	30743	21455	111438												
1981	29636	21123	110644												
1982	28303	20678	109521												
1983	26979	20234	108263												
1984	25486	19800	106716												
1985	23694	19223	104786												
1986	21663	18597	102421												
1987	20037	18083	100439												
1988	18793	17571	98742												
1989	17664	16766	97253												
1990	16028	15481	94542												
1991	14382	14394	92299												
1992	13555	13549	90439												
1993	12370	12750	88689												
1994	10998	11901	86646												
1995	-1	11241	84871												
1996	-1	10868	83916												
1997	-1	10602	83223												
1998	-1	10421	82661												
1999	-1	10375	82298												
2000	-1	10460	82244												
2001	-1	-1	82181												
2002	-1	-1	82320												
2003	-1	-1	82281												
2004	-1	-1	82185												
2005	-1	-1	82151												
drkbltch															
3	1928	2009													
-1	2003	2005	2009												
1928	-1	28539	32800												
1929	-1	28538	32782												
1930	-1	28535	32763												
1931	-1	28532	32743												
1932	-1	28532	32720												
1933	-1	28531	32707												
1934	-1	28530	32696												
1935	-1	28529	32685												
1936	-1	28527	32673												
1937	-1	28525	32667												
1938	-1	28524	32660												
1939	-1	28520	32650												
1940	-1	28513	32634												
1941	-1	28506	32619												
1942	-1	28499	32601												
1943	-1	28490	32591												
1944	-1	28452	32518												
1945	-1	28362	32313												
1946	-1	28127	31871												
1947	-1	27977	31638												
1948	-1	27895	31437												
1949	-1	27757	31359												
1950	-1	27615	31279												
1951	-1	27448	31192												
1952	-1	27229	31057												
1953	-1	27086	30949												
1954	-1	26954	30858												
1955	-1	26822	30766												
1956	-1	26702	30627												
1957	-1	26541	30437												
1958	-1	26362	30216												
1959	-1	26216	30034												
1960	-1	26082	29884												
1961	-1	25939	29707												
1962	-1	25862	29577												
1963	28746	25715	29395												
1964	28682	25528	29197												
1965	28627	25468	29115												
1966	28272	25200	28838												
1967	24221	21110	24906												
1968	21302	18277	22183												
1969	19209	16180	20195												
1970	19309	16292	20418												
1971	19427	16356	20646												
1972	19415	16206	20700												
1973	19241	15907	20601												
1974	18870	15399	20263												
1975	18627	15026	20035												
1976	18621	14968	19984												
1977	18568	14934	19934												
1978	18730	15182	20177												
1979	18807	15173	20222												
1980	18337	14477	19663												
1981	18324	14273	19617												
1982	18307	14048	19306												
1983	17639	13977	18929												
1984	17238	14215	18713												
1985	16420	13985	18061												
1986	15075	12990	16760												
1987	14275	12391	15849												
1988	12288	10444	13704												
1989	11104	9259	12324												
1990	10262	8605	11374												
1991	9039	7536	10068												
1992	8210	6882	9189												
1993	7861	6673	8796												
1994	6986	5842	7855												
1995	6542	5342	7219												
